 avg_rating,father,grandfather,price,ratings,sum_rating,super_father,title
0,手机耳机,手机配件,￥269.85,,,电子配件、智能生活,
0,支架,手机配件,￥373.27,,,电子配件、智能生活,
0,鼠标,电脑配件,￥373.99,,,电子配件、智能生活,
0,键盘,电脑配件,￥274.94,,,电子配件、智能生活,
0,显示器,电脑配件,"￥1,384.38",,,电子配件、智能生活,
0,存储卡,手机配件,￥507.89,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,"￥1,552.00",,,电子配件、智能生活,
0,手机耳机,手机配件,￥87.95,,,电子配件、智能生活,
0,支架,手机配件,￥66.91,,,电子配件、智能生活,
0,鼠标,电脑配件,￥148.14,,,电子配件、智能生活,
0,键盘,电脑配件,￥791.38,,,电子配件、智能生活,
0,显示器,电脑配件,￥487.22,,,电子配件、智能生活,
0,存储卡,手机配件,￥129.00,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,￥210.13,,,电子配件、智能生活,
0,手机耳机,手机配件,￥51.95,,,电子配件、智能生活,
0,支架,手机配件,￥66.89,,,电子配件、智能生活,
0,鼠标,电脑配件,￥49.00,,,电子配件、智能生活,
0,贴膜,手机配件,￥68.00,,,电子配件、智能生活,
0,显示器,电脑配件,￥457.88,,,电子配件、智能生活,
0,存储卡,手机配件,￥313.00,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,￥828.74,,,电子配件、智能生活,
0,手机耳机,手机配件,￥265.79,,,电子配件、智能生活,
0,支架,手机配件,￥9.90,,,电子配件、智能生活,
0,鼠标,电脑配件,￥29.67,,,电子配件、智能生活,
0,贴膜,手机配件,￥44.52,,,电子配件、智能生活,
0,显示器,电脑配件,"￥1,970.47",,,电子配件、智能生活,
0,存储卡,手机配件,￥211.18,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,"￥1,798.00",,,电子配件、智能生活,
0,手机耳机,手机配件,￥178.00,,,电子配件、智能生活,
0,支架,手机配件,￥29.00,,,电子配件、智能生活,
0,鼠标,电脑配件,￥69.00,,,电子配件、智能生活,
0,贴膜,手机配件,￥79.27,,,电子配件、智能生活,
0,显示器,电脑配件,￥728.26,,,电子配件、智能生活,
0,存储卡,手机配件,￥658.49,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,￥215.50,,,电子配件、智能生活,
0,手机耳机,手机配件,￥115.00,,,电子配件、智能生活,
0,支架,手机配件,￥29.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥333.69,,,电子配件、智能生活,
0,贴膜,手机配件,￥74.25,,,电子配件、智能生活,
0,显示器,电脑配件,"￥3,395.07",,,电子配件、智能生活,
0,存储卡,手机配件,￥88.00,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,￥872.18,,,电子配件、智能生活,
0,手机耳机,手机配件,￥766.08,,,电子配件、智能生活,
0,支架,手机配件,￥69.64,,,电子配件、智能生活,
0,手机壳,手机配件,￥260.05,,,电子配件、智能生活,
0,贴膜,手机配件,￥29.80,,,电子配件、智能生活,
0,显示器,电脑配件,￥900.85,,,电子配件、智能生活,
0,存储卡,手机配件,￥136.54,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,"￥1,898.00",,,电子配件、智能生活,
0,手机耳机,手机配件,￥478.69,,,电子配件、智能生活,
0,支架,手机配件,￥55.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥230.40,,,电子配件、智能生活,
0,贴膜,手机配件,￥98.84,,,电子配件、智能生活,
0,显示器,电脑配件,￥938.01,,,电子配件、智能生活,
0,存储卡,手机配件,￥168.00,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,"￥1,289.61",,,电子配件、智能生活,
0,手机耳机,手机配件,"￥1,398.59",,,电子配件、智能生活,
0,支架,手机配件,￥111.56,,,电子配件、智能生活,
0,手机壳,手机配件,￥200.35,,,电子配件、智能生活,
0,贴膜,手机配件,￥49.00,,,电子配件、智能生活,
0,显示器,电脑配件,"￥3,809.01",,,电子配件、智能生活,
0,存储卡,手机配件,￥137.30,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,"￥1,299.00",,,电子配件、智能生活,
0,手机耳机,手机配件,￥43.00,,,电子配件、智能生活,
0,移动电源,手机配件,￥199.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥130.48,,,电子配件、智能生活,
0,贴膜,手机配件,￥100.71,,,电子配件、智能生活,
0,显示器,电脑配件,￥340.99,,,电子配件、智能生活,
0,存储卡,手机配件,￥57.50,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,￥886.89,,,电子配件、智能生活,
0,手机耳机,手机配件,￥79.00,,,电子配件、智能生活,
0,移动电源,手机配件,￥199.00,,,电子配件、智能生活,
0,手机壳,手机配件,,,,电子配件、智能生活,
0,贴膜,手机配件,￥544.35,,,电子配件、智能生活,
0,显示器,电脑配件,￥587.05,,,电子配件、智能生活,
0,存储卡,手机配件,￥185.00,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,"￥1,798.00",,,电子配件、智能生活,
0,手机耳机,手机配件,￥119.00,,,电子配件、智能生活,
0,移动电源,手机配件,,,,电子配件、智能生活,
0,手机壳,手机配件,￥86.85,,,电子配件、智能生活,
0,贴膜,手机配件,￥49.00,,,电子配件、智能生活,
0,显示器,电脑配件,"￥9,324.76",,,电子配件、智能生活,
0,存储卡,手机配件,￥37.70,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,"￥3,488.00",,,电子配件、智能生活,
0,手机耳机,手机配件,￥69.00,,,电子配件、智能生活,
0,数码配件,智能生活,￥89.00,,,电子配件、智能生活,
0,移动电源,手机配件,,,,电子配件、智能生活,
0,手机壳,手机配件,￥45.00,,,电子配件、智能生活,
0,贴膜,手机配件,￥73.37,,,电子配件、智能生活,
0,显示器,电脑配件,"￥1,047.91",,,电子配件、智能生活,
0,存储卡,手机配件,￥41.90,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,"￥1,399.00",,,电子配件、智能生活,
0,数码配件,智能生活,￥60.00,,,电子配件、智能生活,
0,移动电源,手机配件,￥169.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥252.39,,,电子配件、智能生活,
0,贴膜,手机配件,￥135.50,,,电子配件、智能生活,
0,显示器,电脑配件,"￥4,011.66",,,电子配件、智能生活,
0,存储卡,手机配件,￥209.00,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,"￥1,798.00",,,电子配件、智能生活,
0,数码配件,智能生活,￥89.00,,,电子配件、智能生活,
0,移动电源,手机配件,￥198.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥39.00,,,电子配件、智能生活,
0,贴膜,手机配件,￥162.05,,,电子配件、智能生活,
0,显示器,电脑配件,"￥2,058.30",,,电子配件、智能生活,
0,存储卡,手机配件,￥25.80,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,"￥1,558.00",,,电子配件、智能生活,
0,数码配件,智能生活,￥292.07,,,电子配件、智能生活,
0,移动电源,手机配件,￥149.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥35.90,,,电子配件、智能生活,
0,贴膜,手机配件,￥74.25,,,电子配件、智能生活,
0,显示器,电脑配件,￥552.51,,,电子配件、智能生活,
0,存储卡,手机配件,￥179.12,,,电子配件、智能生活,
0,蓝牙耳机,手机配件,"￥1,798.00",,,电子配件、智能生活,
0,路由器,电脑配件,"￥3,798.94",,,电子配件、智能生活,
0,数码配件,智能生活,￥199.00,,,电子配件、智能生活,
0,移动电源,手机配件,,,,电子配件、智能生活,
0,手机壳,手机配件,￥247.89,,,电子配件、智能生活,
0,贴膜,手机配件,￥136.65,,,电子配件、智能生活,
0,显示器,电脑配件,￥699.06,,,电子配件、智能生活,
0,存储卡,手机配件,￥113.83,,,电子配件、智能生活,
0,路由器,电脑配件,"￥5,921.47",,,电子配件、智能生活,
0,数码配件,智能生活,,,,电子配件、智能生活,
0,移动电源,手机配件,￥89.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥335.35,,,电子配件、智能生活,
0,贴膜,手机配件,￥49.00,,,电子配件、智能生活,
0,显示器,电脑配件,￥934.82,,,电子配件、智能生活,
0,存储卡,手机配件,￥142.00,,,电子配件、智能生活,
0,路由器,电脑配件,￥416.72,,,电子配件、智能生活,
0,数码配件,智能生活,￥29.90,,,电子配件、智能生活,
0,移动电源,手机配件,￥259.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥148.48,,,电子配件、智能生活,
0,贴膜,手机配件,￥89.30,,,电子配件、智能生活,
0,显示器,电脑配件,￥557.05,,,电子配件、智能生活,
0,存储卡,手机配件,￥84.80,,,电子配件、智能生活,
0,智能交通,智能生活,"￥1,333.46",,,电子配件、智能生活,
0,路由器,电脑配件,"￥2,084.80",,,电子配件、智能生活,
0,数码配件,智能生活,￥199.00,,,电子配件、智能生活,
0,移动电源,手机配件,￥148.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥118.63,,,电子配件、智能生活,
0,贴膜,手机配件,￥45.00,,,电子配件、智能生活,
0,显示器,电脑配件,"￥1,340.02",,,电子配件、智能生活,
0,智能交通,智能生活,￥896.65,,,电子配件、智能生活,
0,路由器,电脑配件,"￥1,022.53",,,电子配件、智能生活,
0,数码配件,智能生活,,,,电子配件、智能生活,
0,移动电源,手机配件,￥169.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥238.05,,,电子配件、智能生活,
0,贴膜,手机配件,￥156.90,,,电子配件、智能生活,
0,显示器,电脑配件,"￥2,070.53",,,电子配件、智能生活,
0,智能交通,智能生活,￥94.77,,,电子配件、智能生活,
0,路由器,电脑配件,"￥2,579.22",,,电子配件、智能生活,
0,数码配件,智能生活,￥110.98,,,电子配件、智能生活,
0,移动电源,手机配件,￥169.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥207.62,,,电子配件、智能生活,
0,贴膜,手机配件,￥96.54,,,电子配件、智能生活,
0,显示器,电脑配件,"￥1,156.54",,,电子配件、智能生活,
0,智能健康,智能生活,"￥1,799.00",,,电子配件、智能生活,
0,智能交通,智能生活,￥189.54,,,电子配件、智能生活,
0,路由器,电脑配件,￥96.22,,,电子配件、智能生活,
0,数码配件,智能生活,,,,电子配件、智能生活,
0,移动电源,手机配件,￥189.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥119.18,,,电子配件、智能生活,
0,贴膜,手机配件,￥39.00,,,电子配件、智能生活,
0,显示器,电脑配件,￥677.71,,,电子配件、智能生活,
0,智能健康,智能生活,￥79.00,,,电子配件、智能生活,
0,智能交通,智能生活,"￥1,478.42",,,电子配件、智能生活,
0,路由器,电脑配件,"￥4,200.46",,,电子配件、智能生活,
0,数码配件,智能生活,￥169.00,,,电子配件、智能生活,
0,移动电源,手机配件,￥268.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥71.49,,,电子配件、智能生活,
0,贴膜,手机配件,￥39.00,,,电子配件、智能生活,
0,娱乐互联,智能生活,"￥5,699.00",,,电子配件、智能生活,
0,智能健康,智能生活,￥99.00,,,电子配件、智能生活,
0,智能交通,智能生活,￥359.11,,,电子配件、智能生活,
0,路由器,电脑配件,"￥4,696.43",,,电子配件、智能生活,
0,数码配件,智能生活,￥198.00,,,电子配件、智能生活,
0,移动电源,手机配件,,,,电子配件、智能生活,
0,手机壳,手机配件,￥138.46,,,电子配件、智能生活,
0,贴膜,手机配件,￥38.00,,,电子配件、智能生活,
0,娱乐互联,智能生活,"￥1,755.36",,,电子配件、智能生活,
0,智能健康,智能生活,￥135.00,,,电子配件、智能生活,
0,智能交通,智能生活,￥655.21,,,电子配件、智能生活,
0,路由器,电脑配件,"￥4,389.44",,,电子配件、智能生活,
0,数码配件,智能生活,￥149.00,,,电子配件、智能生活,
0,移动电源,手机配件,￥89.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥66.82,,,电子配件、智能生活,
0,贴膜,手机配件,￥37.09,,,电子配件、智能生活,
0,娱乐互联,智能生活,,,,电子配件、智能生活,
0,智能健康,智能生活,￥922.88,,,电子配件、智能生活,
0,智能交通,智能生活,￥270.29,,,电子配件、智能生活,
0,路由器,电脑配件,￥375.06,,,电子配件、智能生活,
0,数码配件,智能生活,,,,电子配件、智能生活,
0,移动电源,手机配件,￥369.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥286.63,,,电子配件、智能生活,
0,娱乐互联,智能生活,"￥4,799.00",,,电子配件、智能生活,
0,智能健康,智能生活,￥875.92,,,电子配件、智能生活,
0,智能交通,智能生活,￥309.24 - ￥514.89,,,电子配件、智能生活,
0,路由器,电脑配件,￥345.29,,,电子配件、智能生活,
0,数码配件,智能生活,￥60.57,,,电子配件、智能生活,
0,移动电源,手机配件,￥148.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥59.48,,,电子配件、智能生活,
0,娱乐互联,智能生活,"￥4,544.45",,,电子配件、智能生活,
0,智能健康,智能生活,￥126.27,,,电子配件、智能生活,
0,智能交通,智能生活,￥189.00,,,电子配件、智能生活,
0,路由器,电脑配件,"￥2,956.99",,,电子配件、智能生活,
0,数码配件,智能生活,￥89.00,,,电子配件、智能生活,
0,移动电源,手机配件,￥326.00,,,电子配件、智能生活,
0,手机壳,手机配件,￥155.34,,,电子配件、智能生活,
0,娱乐互联,智能生活,"￥4,099.00",,,电子配件、智能生活,
0,智能健康,智能生活,￥260.41,,,电子配件、智能生活,
0,智能交通,智能生活,￥335.35,,,电子配件、智能生活,
0,路由器,电脑配件,"￥1,483.63",,,电子配件、智能生活,
0,数码配件,智能生活,￥259.00,,,电子配件、智能生活,
0,移动电源,手机配件,￥158.00,,,电子配件、智能生活,
0,创意产品,智能生活,￥138.08,,,电子配件、智能生活,
0,娱乐互联,智能生活,"￥2,790.00",,,电子配件、智能生活,
0,智能健康,智能生活,￥222.82,,,电子配件、智能生活,
0,智能交通,智能生活,,,,电子配件、智能生活,
0,路由器,电脑配件,￥132.00,,,电子配件、智能生活,
0,数码配件,智能生活,￥149.08,,,电子配件、智能生活,
0,移动电源,手机配件,￥209.00,,,电子配件、智能生活,
0,创意产品,智能生活,"￥1,975.15",,,电子配件、智能生活,
0,娱乐互联,智能生活,"￥5,699.00",,,电子配件、智能生活,
0,智能健康,智能生活,"￥1,199.00",,,电子配件、智能生活,
0,智能交通,智能生活,￥398.00,,,电子配件、智能生活,
0,路由器,电脑配件,"￥1,492.90",,,电子配件、智能生活,
0,数码配件,智能生活,￥148.00,,,电子配件、智能生活,
0,移动电源,手机配件,￥135.00,,,电子配件、智能生活,
0,创意产品,智能生活,￥172.57,,,电子配件、智能生活,
0,娱乐互联,智能生活,"￥5,499.00",,,电子配件、智能生活,
0,智能健康,智能生活,"￥1,111.85",,,电子配件、智能生活,
0,智能交通,智能生活,"￥1,925.44",,,电子配件、智能生活,
0,路由器,电脑配件,"￥2,107.61",,,电子配件、智能生活,
0,数码配件,智能生活,￥66.17,,,电子配件、智能生活,
0,移动电源,手机配件,￥198.00,,,电子配件、智能生活,
0,创意产品,智能生活,￥255.15,,,电子配件、智能生活,
0,娱乐互联,智能生活,"￥3,449.00",,,电子配件、智能生活,
0,智能健康,智能生活,"￥773.87 - ￥1,054.82",,,电子配件、智能生活,
0,智能交通,智能生活,￥860.27,,,电子配件、智能生活,
0,路由器,电脑配件,"￥3,796.97",,,电子配件、智能生活,
